experiment,well_name,process,Gene,parent_plate,parent_well,orig_exp
DDD_ASXL1_1,H8,miseq_no_template,ASXL1_1,Miseq_012_FP,H8,DDD_ASXL1_1
DDD_ASXL1_1,A9,miseq_no_template,ASXL1_1,Miseq_012_FP,A9,DDD_ASXL1_1
DDD_ASXL1_1,B9,miseq_no_template,ASXL1_1,Miseq_012_FP,B9,DDD_ASXL1_1
DDD_ASXL1_1,C9,miseq_no_template,ASXL1_1,Miseq_012_FP,C9,DDD_ASXL1_1
DDD_ASXL1_1,D9,miseq_no_template,ASXL1_1,Miseq_012_FP,D9,DDD_ASXL1_1
DDD_ASXL1_1,E9,miseq_no_template,ASXL1_1,Miseq_012_FP,E9,DDD_ASXL1_1
DDD_ASXL1_1,F9,miseq_no_template,ASXL1_1,Miseq_012_FP,F9,DDD_ASXL1_1
DDD_ASXL1_1,G9,miseq_no_template,ASXL1_1,Miseq_012_FP,G9,DDD_ASXL1_1
DDD_ASXL1_1,H9,miseq_no_template,ASXL1_1,Miseq_012_FP,H9,DDD_ASXL1_1
DDD_ASXL1_1,A10,miseq_no_template,ASXL1_1,Miseq_012_FP,A10,DDD_ASXL1_1
DDD_ASXL1_1,B10,miseq_no_template,ASXL1_1,Miseq_012_FP,B10,DDD_ASXL1_1
DDD_ASXL1_1,C10,miseq_no_template,ASXL1_1,Miseq_012_FP,C10,DDD_ASXL1_1
DDD_ASXL1_1,D10,miseq_no_template,ASXL1_1,Miseq_012_FP,D10,DDD_ASXL1_1
DDD_ASXL1_1,E10,miseq_no_template,ASXL1_1,Miseq_012_FP,E10,DDD_ASXL1_1
DDD_ASXL1_1,F10,miseq_no_template,ASXL1_1,Miseq_012_FP,F10,DDD_ASXL1_1
DDD_ASXL1_1,G10,miseq_no_template,ASXL1_1,Miseq_012_FP,G10,DDD_ASXL1_1
DDD_ASXL1_1,H10,miseq_no_template,ASXL1_1,Miseq_012_FP,H10,DDD_ASXL1_1
DDD_ASXL1_1,A11,miseq_no_template,ASXL1_1,Miseq_012_FP,A11,DDD_ASXL1_1
DDD_ASXL1_1,B11,miseq_no_template,ASXL1_1,Miseq_012_FP,B11,DDD_ASXL1_1
DDD_ASXL1_1,C11,miseq_no_template,ASXL1_1,Miseq_012_FP,C11,DDD_ASXL1_1
DDD_ASXL1_1,D11,miseq_no_template,ASXL1_1,Miseq_012_FP,D11,DDD_ASXL1_1
DDD_ASXL1_1,E11,miseq_no_template,ASXL1_1,Miseq_012_FP,E11,DDD_ASXL1_1
DDD_ASXL1_1,F11,miseq_no_template,ASXL1_1,Miseq_012_FP,F11,DDD_ASXL1_1
DDD_ASXL1_1,G11,miseq_no_template,ASXL1_1,Miseq_012_FP,G11,DDD_ASXL1_1
DDD_ASXL1_1,H11,miseq_no_template,ASXL1_1,Miseq_012_FP,H11,DDD_ASXL1_1
DDD_ASXL1_1,A12,miseq_no_template,ASXL1_1,Miseq_012_FP,A12,DDD_ASXL1_1
DDD_ASXL1_1,B12,miseq_no_template,ASXL1_1,Miseq_012_FP,B12,DDD_ASXL1_1
DDD_ASXL1_1,C12,miseq_no_template,ASXL1_1,Miseq_012_FP,C12,DDD_ASXL1_1
DDD_ASXL1_1,D12,miseq_no_template,ASXL1_1,Miseq_012_FP,D12,DDD_ASXL1_1
DDD_ASXL1_1,E12,miseq_no_template,ASXL1_1,Miseq_012_FP,E12,DDD_ASXL1_1
DDD_ASXL1_1,F12,miseq_no_template,ASXL1_1,Miseq_012_FP,F12,DDD_ASXL1_1
DDD_ASXL1_1,G12,miseq_no_template,ASXL1_1,Miseq_012_FP,G12,DDD_ASXL1_1
DDD_ASXL1_1,H12,miseq_no_template,ASXL1_1,Miseq_012_FP,H12,DDD_ASXL1_1
DDD_SETD1A_2_PLATE14B,A1,miseq_no_template,SETD1A_2,Miseq_012_FP,A1,DDD_SETD1A_2_PLATE14B
DDD_SETD1A_2_PLATE14B,B1,miseq_no_template,SETD1A_2,Miseq_012_FP,B1,DDD_SETD1A_2_PLATE14B
DDD_SETD1A_2_PLATE14B,C1,miseq_no_template,SETD1A_2,Miseq_012_FP,C1,DDD_SETD1A_2_PLATE14B
DDD_SETD1A_2_PLATE14B,D1,miseq_no_template,SETD1A_2,Miseq_012_FP,D1,DDD_SETD1A_2_PLATE14B
DDD_SETD1A_2_PLATE14B,E1,miseq_no_template,SETD1A_2,Miseq_012_FP,E1,DDD_SETD1A_2_PLATE14B
DDD_SETD1A_2_PLATE14B,F1,miseq_no_template,SETD1A_2,Miseq_012_FP,F1,DDD_SETD1A_2_PLATE14B
DDD_SETD1A_2_PLATE14B,G1,miseq_no_template,SETD1A_2,Miseq_012_FP,G1,DDD_SETD1A_2_PLATE14B
DDD_SETD1A_2_PLATE14B,H1,miseq_no_template,SETD1A_2,Miseq_012_FP,H1,DDD_SETD1A_2_PLATE14B
DDD_SETD1A_2_PLATE14B,A2,miseq_no_template,SETD1A_2,Miseq_012_FP,A2,DDD_SETD1A_2_PLATE14B
DDD_SETD1A_2_PLATE14B,B2,miseq_no_template,SETD1A_2,Miseq_012_FP,B2,DDD_SETD1A_2_PLATE14B
DDD_SETD1A_2_PLATE14B,C2,miseq_no_template,SETD1A_2,Miseq_012_FP,C2,DDD_SETD1A_2_PLATE14B
DDD_SETD1A_2_PLATE14B,D2,miseq_no_template,SETD1A_2,Miseq_012_FP,D2,DDD_SETD1A_2_PLATE14B
DDD_SETD1A_2_PLATE14B,E2,miseq_no_template,SETD1A_2,Miseq_012_FP,E2,DDD_SETD1A_2_PLATE14B
DDD_SETD1A_2_PLATE14B,F2,miseq_no_template,SETD1A_2,Miseq_012_FP,F2,DDD_SETD1A_2_PLATE14B
DDD_SETD1A_2_PLATE14B,G2,miseq_no_template,SETD1A_2,Miseq_012_FP,G2,DDD_SETD1A_2_PLATE14B
DDD_SETD1A_2_PLATE14B,H2,miseq_no_template,SETD1A_2,Miseq_012_FP,H2,DDD_SETD1A_2_PLATE14B
DDD_SETD1A_2_PLATE14B,A3,miseq_no_template,SETD1A_2,Miseq_012_FP,A3,DDD_SETD1A_2_PLATE14B
DDD_SETD1A_2_PLATE14B,B3,miseq_no_template,SETD1A_2,Miseq_012_FP,B3,DDD_SETD1A_2_PLATE14B
DDD_SETD1A_2_PLATE14B,C3,miseq_no_template,SETD1A_2,Miseq_012_FP,C3,DDD_SETD1A_2_PLATE14B
DDD_SETD1A_2_PLATE14B,D3,miseq_no_template,SETD1A_2,Miseq_012_FP,D3,DDD_SETD1A_2_PLATE14B
DDD_SETD1A_2_PLATE14B,E3,miseq_no_template,SETD1A_2,Miseq_012_FP,E3,DDD_SETD1A_2_PLATE14B
DDD_SETD1A_2_PLATE14B,F3,miseq_no_template,SETD1A_2,Miseq_012_FP,F3,DDD_SETD1A_2_PLATE14B
DDD_SETD1A_2_PLATE14B,G3,miseq_no_template,SETD1A_2,Miseq_012_FP,G3,DDD_SETD1A_2_PLATE14B
DDD_SETD1A_2_PLATE14B,H3,miseq_no_template,SETD1A_2,Miseq_012_FP,H3,DDD_SETD1A_2_PLATE14B
DDD_SETD1A_2_PLATE14B,A4,miseq_no_template,SETD1A_2,Miseq_012_FP,A4,DDD_SETD1A_2_PLATE14B
DDD_SETD1A_2_PLATE14B,B4,miseq_no_template,SETD1A_2,Miseq_012_FP,B4,DDD_SETD1A_2_PLATE14B
DDD_SETD1A_2_PLATE14B,C4,miseq_no_template,SETD1A_2,Miseq_012_FP,C4,DDD_SETD1A_2_PLATE14B
DDD_SETD1A_2_PLATE14B,D4,miseq_no_template,SETD1A_2,Miseq_012_FP,D4,DDD_SETD1A_2_PLATE14B
DDD_SETD1A_2_PLATE14B,E4,miseq_no_template,SETD1A_2,Miseq_012_FP,E4,DDD_SETD1A_2_PLATE14B
DDD_SETD1A_2_PLATE14B,F4,miseq_no_template,SETD1A_2,Miseq_012_FP,F4,DDD_SETD1A_2_PLATE14B
DDD_SETD1A_2_PLATE14B,G4,miseq_no_template,SETD1A_2,Miseq_012_FP,G4,DDD_SETD1A_2_PLATE14B
DDD_SETD1A_2_PLATE14B,H4,miseq_no_template,SETD1A_2,Miseq_012_FP,H4,DDD_SETD1A_2_PLATE14B
DDD_SETD1A_2_PLATE14B,A5,miseq_no_template,SETD1A_2,Miseq_012_FP,A5,DDD_SETD1A_2_PLATE14B
DDD_SETD1A_2_PLATE14B,B5,miseq_no_template,SETD1A_2,Miseq_012_FP,B5,DDD_SETD1A_2_PLATE14B
DDD_SETD1A_2_PLATE14B,C5,miseq_no_template,SETD1A_2,Miseq_012_FP,C5,DDD_SETD1A_2_PLATE14B
DDD_SETD1A_2_PLATE14B,D5,miseq_no_template,SETD1A_2,Miseq_012_FP,D5,DDD_SETD1A_2_PLATE14B
DDD_SETD1A_2_PLATE14B,E5,miseq_no_template,SETD1A_2,Miseq_012_FP,E5,DDD_SETD1A_2_PLATE14B
DDD_SETD1A_2_PLATE14B,F5,miseq_no_template,SETD1A_2,Miseq_012_FP,F5,DDD_SETD1A_2_PLATE14B
DDD_SETD1A_2_PLATE14B,G5,miseq_no_template,SETD1A_2,Miseq_012_FP,G5,DDD_SETD1A_2_PLATE14B
DDD_SETD1A_2_PLATE14B,H5,miseq_no_template,SETD1A_2,Miseq_012_FP,H5,DDD_SETD1A_2_PLATE14B
DDD_SETD1A_2_PLATE14B,A6,miseq_no_template,SETD1A_2,Miseq_012_FP,A6,DDD_SETD1A_2_PLATE14B
DDD_SETD1A_2_PLATE14B,B6,miseq_no_template,SETD1A_2,Miseq_012_FP,B6,DDD_SETD1A_2_PLATE14B
DDD_SETD1A_2_PLATE14B,C6,miseq_no_template,SETD1A_2,Miseq_012_FP,C6,DDD_SETD1A_2_PLATE14B
DDD_SETD1A_2_PLATE14B,D6,miseq_no_template,SETD1A_2,Miseq_012_FP,D6,DDD_SETD1A_2_PLATE14B
